"No.","Time","Source","Destination","Protocol","Length","Info"
"18","4.282957093","10.0.0.3","10.0.0.7","TCP","70","43242  >  5202 [PSH, ACK] Seq=38 Ack=2 Win=42496 Len=4 TSval=3233678853 TSecr=3469907489"
"19","4.282980982","10.0.0.3","10.0.0.7","TCP","238","43242  >  5202 [PSH, ACK] Seq=42 Ack=2 Win=42496 Len=172 TSval=3233678853 TSecr=3469907489"
"20","4.283014973","10.0.0.7","10.0.0.3","TCP","66","5202  >  43242 [ACK] Seq=2 Ack=214 Win=43520 Len=0 TSval=3469907489 TSecr=3233678853"
"21","4.283090221","10.0.0.7","10.0.0.3","TCP","67","5202  >  43242 [PSH, ACK] Seq=2 Ack=214 Win=43520 Len=1 TSval=3469907489 TSecr=3233678853"
"22","4.283162521","10.0.0.3","10.0.0.7","TCP","74","43248  >  5202 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM TSval=3233678853 TSecr=0 WS=512"
"23","4.283198645","10.0.0.7","10.0.0.3","TCP","74","5202  >  43248 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM TSval=3469907489 TSecr=3233678853 WS=512"
"24","4.283216208","10.0.0.3","10.0.0.7","TCP","66","43248  >  5202 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=3233678853 TSecr=3469907489"
"25","4.283248381","10.0.0.3","10.0.0.7","TCP","103","43248  >  5202 [PSH, ACK] Seq=1 Ack=1 Win=42496 Len=37 TSval=3233678853 TSecr=3469907489"
"26","4.283275651","10.0.0.7","10.0.0.3","TCP","66","5202  >  43248 [ACK] Seq=1 Ack=38 Win=43520 Len=0 TSval=3469907489 TSecr=3233678853"
"27","4.284592516","10.0.0.3","10.0.0.7","TCP","74","43262  >  5202 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM TSval=3233678854 TSecr=0 WS=512"
"28","4.284632524","10.0.0.7","10.0.0.3","TCP","74","5202  >  43262 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM TSval=3469907490 TSecr=3233678854 WS=512"
"29","4.284664260","10.0.0.3","10.0.0.7","TCP","66","43262  >  5202 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=3233678854 TSecr=3469907490"
"30","4.284703448","10.0.0.3","10.0.0.7","TCP","103","43262  >  5202 [PSH, ACK] Seq=1 Ack=1 Win=42496 Len=37 TSval=3233678855 TSecr=3469907490"
"31","4.284725635","10.0.0.7","10.0.0.3","TCP","66","5202  >  43262 [ACK] Seq=1 Ack=38 Win=43520 Len=0 TSval=3469907491 TSecr=3233678855"
"32","4.286101728","10.0.0.3","10.0.0.7","TCP","74","43276  >  5202 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM TSval=3233678856 TSecr=0 WS=512"
"33","4.286138336","10.0.0.7","10.0.0.3","TCP","74","5202  >  43276 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM TSval=3469907492 TSecr=3233678856 WS=512"
"34","4.286155395","10.0.0.3","10.0.0.7","TCP","66","43276  >  5202 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=3233678856 TSecr=3469907492"
"35","4.286190472","10.0.0.3","10.0.0.7","TCP","103","43276  >  5202 [PSH, ACK] Seq=1 Ack=1 Win=42496 Len=37 TSval=3233678856 TSecr=3469907492"
"36","4.286211103","10.0.0.7","10.0.0.3","TCP","66","5202  >  43276 [ACK] Seq=1 Ack=38 Win=43520 Len=0 TSval=3469907492 TSecr=3233678856"
"37","4.287563379","10.0.0.3","10.0.0.7","TCP","74","43288  >  5202 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM TSval=3233678857 TSecr=0 WS=512"
"38","4.287599358","10.0.0.7","10.0.0.3","TCP","74","5202  >  43288 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM TSval=3469907493 TSecr=3233678857 WS=512"
"39","4.287614925","10.0.0.3","10.0.0.7","TCP","66","43288  >  5202 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=3233678857 TSecr=3469907493"
"40","4.287646474","10.0.0.3","10.0.0.7","TCP","103","43288  >  5202 [PSH, ACK] Seq=1 Ack=1 Win=42496 Len=37 TSval=3233678857 TSecr=3469907493"
"41","4.287677674","10.0.0.7","10.0.0.3","TCP","66","5202  >  43288 [ACK] Seq=1 Ack=38 Win=43520 Len=0 TSval=3469907494 TSecr=3233678857"
"42","4.288912358","10.0.0.3","10.0.0.7","TCP","74","43296  >  5202 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM TSval=3233678859 TSecr=0 WS=512"
"43","4.288943456","10.0.0.7","10.0.0.3","TCP","74","5202  >  43296 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM TSval=3469907495 TSecr=3233678859 WS=512"
"44","4.288956284","10.0.0.3","10.0.0.7","TCP","66","43296  >  5202 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=3233678859 TSecr=3469907495"
"45","4.288978672","10.0.0.3","10.0.0.7","TCP","103","43296  >  5202 [PSH, ACK] Seq=1 Ack=1 Win=42496 Len=37 TSval=3233678859 TSecr=3469907495"
"46","4.288988841","10.0.0.7","10.0.0.3","TCP","66","5202  >  43296 [ACK] Seq=1 Ack=38 Win=43520 Len=0 TSval=3469907495 TSecr=3233678859"
"47","4.289821839","10.0.0.3","10.0.0.7","TCP","74","43300  >  5202 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM TSval=3233678860 TSecr=0 WS=512"
"48","4.289838662","10.0.0.7","10.0.0.3","TCP","74","5202  >  43300 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM TSval=3469907496 TSecr=3233678860 WS=512"
"49","4.289845380","10.0.0.3","10.0.0.7","TCP","66","43300  >  5202 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=3233678860 TSecr=3469907496"
"50","4.289859042","10.0.0.3","10.0.0.7","TCP","103","43300  >  5202 [PSH, ACK] Seq=1 Ack=1 Win=42496 Len=37 TSval=3233678860 TSecr=3469907496"
"51","4.289867429","10.0.0.7","10.0.0.3","TCP","66","5202  >  43300 [ACK] Seq=1 Ack=38 Win=43520 Len=0 TSval=3469907496 TSecr=3233678860"
"52","4.290497923","10.0.0.3","10.0.0.7","TCP","74","43312  >  5202 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM TSval=3233678860 TSecr=0 WS=512"
"53","4.290509855","10.0.0.7","10.0.0.3","TCP","74","5202  >  43312 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM TSval=3469907496 TSecr=3233678860 WS=512"
"54","4.290514510","10.0.0.3","10.0.0.7","TCP","66","43312  >  5202 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=3233678860 TSecr=3469907496"
"55","4.290524244","10.0.0.3","10.0.0.7","TCP","103","43312  >  5202 [PSH, ACK] Seq=1 Ack=1 Win=42496 Len=37 TSval=3233678860 TSecr=3469907496"
"56","4.290531389","10.0.0.7","10.0.0.3","TCP","66","5202  >  43312 [ACK] Seq=1 Ack=38 Win=43520 Len=0 TSval=3469907496 TSecr=3233678860"
"57","4.291369031","10.0.0.3","10.0.0.7","TCP","74","43324  >  5202 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM TSval=3233678861 TSecr=0 WS=512"
"58","4.291378882","10.0.0.7","10.0.0.3","TCP","74","5202  >  43324 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM TSval=3469907497 TSecr=3233678861 WS=512"
"59","4.291382952","10.0.0.3","10.0.0.7","TCP","66","43324  >  5202 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=3233678861 TSecr=3469907497"
"60","4.291390905","10.0.0.3","10.0.0.7","TCP","103","43324  >  5202 [PSH, ACK] Seq=1 Ack=1 Win=42496 Len=37 TSval=3233678861 TSecr=3469907497"
"61","4.291397394","10.0.0.7","10.0.0.3","TCP","66","5202  >  43324 [ACK] Seq=1 Ack=38 Win=43520 Len=0 TSval=3469907497 TSecr=3233678861"
"62","4.291970820","10.0.0.3","10.0.0.7","TCP","74","43326  >  5202 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM TSval=3233678862 TSecr=0 WS=512"
"63","4.291991873","10.0.0.7","10.0.0.3","TCP","74","5202  >  43326 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM TSval=3469907498 TSecr=3233678862 WS=512"
"64","4.292000281","10.0.0.3","10.0.0.7","TCP","66","43326  >  5202 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=3233678862 TSecr=3469907498"
"65","4.292016939","10.0.0.3","10.0.0.7","TCP","103","43326  >  5202 [PSH, ACK] Seq=1 Ack=1 Win=42496 Len=37 TSval=3233678862 TSecr=3469907498"
"66","4.292028666","10.0.0.7","10.0.0.3","TCP","66","5202  >  43326 [ACK] Seq=1 Ack=38 Win=43520 Len=0 TSval=3469907498 TSecr=3233678862"
"67","4.292690129","10.0.0.3","10.0.0.7","TCP","74","43334  >  5202 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM TSval=3233678863 TSecr=0 WS=512"
"68","4.292701016","10.0.0.7","10.0.0.3","TCP","74","5202  >  43334 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM TSval=3469907499 TSecr=3233678863 WS=512"
"69","4.292705155","10.0.0.3","10.0.0.7","TCP","66","43334  >  5202 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=3233678863 TSecr=3469907499"
"70","4.292713562","10.0.0.3","10.0.0.7","TCP","103","43334  >  5202 [PSH, ACK] Seq=1 Ack=1 Win=42496 Len=37 TSval=3233678863 TSecr=3469907499"
"71","4.292719713","10.0.0.7","10.0.0.3","TCP","66","5202  >  43334 [ACK] Seq=1 Ack=38 Win=43520 Len=0 TSval=3469907499 TSecr=3233678863"
"72","4.293482970","10.0.0.7","10.0.0.3","TCP","67","5202  >  43242 [PSH, ACK] Seq=3 Ack=214 Win=43520 Len=1 TSval=3469907499 TSecr=3233678853"
"73","4.293499822","10.0.0.7","10.0.0.3","TCP","67","5202  >  43242 [PSH, ACK] Seq=4 Ack=214 Win=43520 Len=1 TSval=3469907499 TSecr=3233678853"
"74","4.293501632","10.0.0.3","10.0.0.7","TCP","66","43242  >  5202 [ACK] Seq=214 Ack=4 Win=42496 Len=0 TSval=3233678863 TSecr=3469907489"
"75","4.293669350","10.0.0.3","10.0.0.7","TCP","7306","43248  >  5202 [PSH, ACK] Seq=38 Ack=1 Win=42496 Len=7240 TSval=3233678864 TSecr=3469907489"
"76","4.293689516","10.0.0.3","10.0.0.7","TCP","7306","43276  >  5202 [PSH, ACK] Seq=38 Ack=1 Win=42496 Len=7240 TSval=3233678864 TSecr=3469907492"
"77","4.293699120","10.0.0.3","10.0.0.7","TCP","7306","43262  >  5202 [PSH, ACK] Seq=38 Ack=1 Win=42496 Len=7240 TSval=3233678864 TSecr=3469907491"
"78","4.293702580","10.0.0.7","10.0.0.3","TCP","66","5202  >  43248 [ACK] Seq=1 Ack=7278 Win=56832 Len=0 TSval=3469907500 TSecr=3233678864"
"79","4.293704615","10.0.0.3","10.0.0.7","TCP","7306","43276  >  5202 [PSH, ACK] Seq=7278 Ack=1 Win=42496 Len=7240 TSval=3233678864 TSecr=3469907492"
"80","4.293716319","10.0.0.3","10.0.0.7","TCP","7306","43248  >  5202 [PSH, ACK] Seq=7278 Ack=1 Win=42496 Len=7240 TSval=3233678864 TSecr=3469907489"
"81","4.293717796","10.0.0.3","10.0.0.7","TCP","7306","43262  >  5202 [PSH, ACK] Seq=7278 Ack=1 Win=42496 Len=7240 TSval=3233678864 TSecr=3469907491"
"82","4.293773011","10.0.0.3","10.0.0.7","TCP","10202","43248  >  5202 [PSH, ACK] Seq=14518 Ack=1 Win=42496 Len=10136 TSval=3233678864 TSecr=3469907500"
"83","4.293806911","10.0.0.3","10.0.0.7","TCP","7306","43288  >  5202 [PSH, ACK] Seq=38 Ack=1 Win=42496 Len=7240 TSval=3233678864 TSecr=3469907494"
"84","4.293813190","10.0.0.3","10.0.0.7","TCP","7306","43296  >  5202 [PSH, ACK] Seq=38 Ack=1 Win=42496 Len=7240 TSval=3233678864 TSecr=3469907495"
"85","4.293822153","10.0.0.3","10.0.0.7","TCP","7306","43288  >  5202 [PSH, ACK] Seq=7278 Ack=1 Win=42496 Len=7240 TSval=3233678864 TSecr=3469907494"
"86","4.293826187","10.0.0.3","10.0.0.7","TCP","7306","43296  >  5202 [PSH, ACK] Seq=7278 Ack=1 Win=42496 Len=7240 TSval=3233678864 TSecr=3469907495"
"87","4.293876970","10.0.0.3","10.0.0.7","TCP","7306","43300  >  5202 [PSH, ACK] Seq=38 Ack=1 Win=42496 Len=7240 TSval=3233678864 TSecr=3469907496"
"88","4.293895253","10.0.0.3","10.0.0.7","TCP","7306","43300  >  5202 [PSH, ACK] Seq=7278 Ack=1 Win=42496 Len=7240 TSval=3233678864 TSecr=3469907496"
"89","4.293996761","10.0.0.3","10.0.0.7","TCP","7306","43324  >  5202 [PSH, ACK] Seq=38 Ack=1 Win=42496 Len=7240 TSval=3233678864 TSecr=3469907497"
"90","4.294008993","10.0.0.3","10.0.0.7","TCP","7306","43324  >  5202 [PSH, ACK] Seq=7278 Ack=1 Win=42496 Len=7240 TSval=3233678864 TSecr=3469907497"
"91","4.294019479","10.0.0.3","10.0.0.7","TCP","7306","43312  >  5202 [PSH, ACK] Seq=38 Ack=1 Win=42496 Len=7240 TSval=3233678864 TSecr=3469907496"
"92","4.294037815","10.0.0.3","10.0.0.7","TCP","7306","43312  >  5202 [PSH, ACK] Seq=7278 Ack=1 Win=42496 Len=7240 TSval=3233678864 TSecr=3469907496"
"93","4.294083749","10.0.0.3","10.0.0.7","TCP","7306","43334  >  5202 [PSH, ACK] Seq=38 Ack=1 Win=42496 Len=7240 TSval=3233678864 TSecr=3469907499"
"94","4.294092355","10.0.0.3","10.0.0.7","TCP","7306","43334  >  5202 [PSH, ACK] Seq=7278 Ack=1 Win=42496 Len=7240 TSval=3233678864 TSecr=3469907499"
"95","4.294119540","10.0.0.3","10.0.0.7","TCP","7306","43326  >  5202 [PSH, ACK] Seq=38 Ack=1 Win=42496 Len=7240 TSval=3233678864 TSecr=3469907498"
"96","4.294138581","10.0.0.3","10.0.0.7","TCP","7306","43326  >  5202 [PSH, ACK] Seq=7278 Ack=1 Win=42496 Len=7240 TSval=3233678864 TSecr=3469907498"
"97","4.294687633","10.0.0.7","10.0.0.3","TCP","66","5202  >  43276 [ACK] Seq=1 Ack=7278 Win=56832 Len=0 TSval=3469907501 TSecr=3233678864"
"98","4.294703166","10.0.0.3","10.0.0.7","TCP","10202","43276  >  5202 [PSH, ACK] Seq=14518 Ack=1 Win=42496 Len=10136 TSval=3233678865 TSecr=3469907501"
"99","4.295852981","10.0.0.7","10.0.0.3","TCP","66","5202  >  43262 [ACK] Seq=1 Ack=7278 Win=56832 Len=0 TSval=3469907502 TSecr=3233678864"
"100","4.295858260","10.0.0.3","10.0.0.7","TCP","10202","43262  >  5202 [PSH, ACK] Seq=14518 Ack=1 Win=42496 Len=10136 TSval=3233678866 TSecr=3469907502"
"101","4.297090856","10.0.0.7","10.0.0.3","TCP","66","5202  >  43276 [ACK] Seq=1 Ack=14518 Win=70656 Len=0 TSval=3469907503 TSecr=3233678864"
"102","4.297098073","10.0.0.3","10.0.0.7","TCP","11650","43276  >  5202 [PSH, ACK] Seq=24654 Ack=1 Win=42496 Len=11584 TSval=3233678867 TSecr=3469907503"
"103","4.297656529","10.0.0.3","10.0.0.7","TCP","1514","43334  >  5202 [ACK] Seq=14518 Ack=1 Win=42496 Len=1448 TSval=3233678868 TSecr=3469907499"
"104","4.297668995","10.0.0.3","10.0.0.7","TCP","1514","43300  >  5202 [ACK] Seq=14518 Ack=1 Win=42496 Len=1448 TSval=3233678868 TSecr=3469907496"
"105","4.297715029","10.0.0.3","10.0.0.7","TCP","1514","43324  >  5202 [ACK] Seq=14518 Ack=1 Win=42496 Len=1448 TSval=3233678868 TSecr=3469907497"
"106","4.297719873","10.0.0.3","10.0.0.7","TCP","1514","43288  >  5202 [ACK] Seq=14518 Ack=1 Win=42496 Len=1448 TSval=3233678868 TSecr=3469907494"
"107","4.297767294","10.0.0.3","10.0.0.7","TCP","1514","43312  >  5202 [ACK] Seq=14518 Ack=1 Win=42496 Len=1448 TSval=3233678868 TSecr=3469907496"
"108","4.297770137","10.0.0.3","10.0.0.7","TCP","1514","43326  >  5202 [ACK] Seq=14518 Ack=1 Win=42496 Len=1448 TSval=3233678868 TSecr=3469907498"
"109","4.297780169","10.0.0.3","10.0.0.7","TCP","1514","43296  >  5202 [ACK] Seq=14518 Ack=1 Win=42496 Len=1448 TSval=3233678868 TSecr=3469907495"
"110","4.298277037","10.0.0.7","10.0.0.3","TCP","66","5202  >  43248 [ACK] Seq=1 Ack=14518 Win=70656 Len=0 TSval=3469907504 TSecr=3233678864"
"111","4.298282246","10.0.0.3","10.0.0.7","TCP","11650","43248  >  5202 [PSH, ACK] Seq=24654 Ack=1 Win=42496 Len=11584 TSval=3233678868 TSecr=3469907504"
"112","4.299482146","10.0.0.7","10.0.0.3","TCP","66","5202  >  43262 [ACK] Seq=1 Ack=14518 Win=70656 Len=0 TSval=3469907505 TSecr=3233678864"
"113","4.299485093","10.0.0.3","10.0.0.7","TCP","11650","43262  >  5202 [PSH, ACK] Seq=24654 Ack=1 Win=42496 Len=11584 TSval=3233678869 TSecr=3469907505"
"114","4.300692335","10.0.0.7","10.0.0.3","TCP","66","5202  >  43248 [ACK] Seq=1 Ack=24654 Win=68096 Len=0 TSval=3469907507 TSecr=3233678864"
"115","4.300697865","10.0.0.3","10.0.0.7","TCP","18890","43248  >  5202 [PSH, ACK] Seq=36238 Ack=1 Win=42496 Len=18824 TSval=3233678871 TSecr=3469907507"
"116","4.300698632","10.0.0.3","10.0.0.7","TCP","2962","43248  >  5202 [PSH, ACK] Seq=55062 Ack=1 Win=42496 Len=2896 TSval=3233678871 TSecr=3469907507"
"117","4.302388597","10.0.0.7","10.0.0.3","TCP","66","5202  >  43288 [ACK] Seq=1 Ack=7278 Win=56832 Len=0 TSval=3469907508 TSecr=3233678864"
"118","4.302393477","10.0.0.3","10.0.0.7","TCP","10202","43288  >  5202 [PSH, ACK] Seq=15966 Ack=1 Win=42496 Len=10136 TSval=3233678872 TSecr=3469907508"
"119","4.302653655","10.0.0.3","10.0.0.7","TCP","7306","43276  >  5202 [PSH, ACK] Seq=36238 Ack=1 Win=42496 Len=7240 TSval=3233678873 TSecr=3469907503"
"120","4.303601387","10.0.0.7","10.0.0.3","TCP","66","5202  >  43296 [ACK] Seq=1 Ack=7278 Win=56832 Len=0 TSval=3469907509 TSecr=3233678864"
"121","4.303605119","10.0.0.3","10.0.0.7","TCP","10202","43296  >  5202 [PSH, ACK] Seq=15966 Ack=1 Win=42496 Len=10136 TSval=3233678873 TSecr=3469907509"
"122","4.304810794","10.0.0.7","10.0.0.3","TCP","66","5202  >  43288 [ACK] Seq=1 Ack=14518 Win=70656 Len=0 TSval=3469907511 TSecr=3233678864"
"123","4.304813999","10.0.0.3","10.0.0.7","TCP","10202","43288  >  5202 [PSH, ACK] Seq=26102 Ack=1 Win=42496 Len=10136 TSval=3233678875 TSecr=3469907511"
"124","4.305651347","10.0.0.3","10.0.0.7","TCP","7306","43262  >  5202 [PSH, ACK] Seq=36238 Ack=1 Win=42496 Len=7240 TSval=3233678876 TSecr=3469907505"
"125","4.306021677","10.0.0.7","10.0.0.3","TCP","66","5202  >  43296 [ACK] Seq=1 Ack=14518 Win=70656 Len=0 TSval=3469907512 TSecr=3233678864"
"126","4.306024100","10.0.0.3","10.0.0.7","TCP","10202","43296  >  5202 [PSH, ACK] Seq=26102 Ack=1 Win=42496 Len=10136 TSval=3233678876 TSecr=3469907512"
"127","4.306651950","10.0.0.3","10.0.0.7","TCP","5858","43248  >  5202 [PSH, ACK] Seq=57958 Ack=1 Win=42496 Len=5792 TSval=3233678877 TSecr=3469907507"
"128","4.307265075","10.0.0.7","10.0.0.3","TCP","66","5202  >  43300 [ACK] Seq=1 Ack=7278 Win=56832 Len=0 TSval=3469907513 TSecr=3233678864"
"129","4.307269150","10.0.0.3","10.0.0.7","TCP","10202","43300  >  5202 [PSH, ACK] Seq=15966 Ack=1 Win=42496 Len=10136 TSval=3233678877 TSecr=3469907513"
"130","4.308456928","10.0.0.7","10.0.0.3","TCP","66","5202  >  43300 [ACK] Seq=1 Ack=14518 Win=70656 Len=0 TSval=3469907514 TSecr=3233678864"
"131","4.308459741","10.0.0.3","10.0.0.7","TCP","10202","43300  >  5202 [PSH, ACK] Seq=26102 Ack=1 Win=42496 Len=10136 TSval=3233678878 TSecr=3469907514"
"132","4.309669323","10.0.0.7","10.0.0.3","TCP","66","5202  >  43324 [ACK] Seq=1 Ack=7278 Win=56832 Len=0 TSval=3469907516 TSecr=3233678864"
"133","4.309674445","10.0.0.3","10.0.0.7","TCP","10202","43324  >  5202 [PSH, ACK] Seq=15966 Ack=1 Win=42496 Len=10136 TSval=3233678880 TSecr=3469907516"
"134","4.310879446","10.0.0.7","10.0.0.3","TCP","66","5202  >  43324 [ACK] Seq=1 Ack=14518 Win=70656 Len=0 TSval=3469907517 TSecr=3233678864"
"135","4.310884065","10.0.0.3","10.0.0.7","TCP","10202","43324  >  5202 [PSH, ACK] Seq=26102 Ack=1 Win=42496 Len=10136 TSval=3233678881 TSecr=3469907517"
"136","4.312091452","10.0.0.7","10.0.0.3","TCP","66","5202  >  43312 [ACK] Seq=1 Ack=7278 Win=56832 Len=0 TSval=3469907518 TSecr=3233678864"
"137","4.312095859","10.0.0.3","10.0.0.7","TCP","10202","43312  >  5202 [PSH, ACK] Seq=15966 Ack=1 Win=42496 Len=10136 TSval=3233678882 TSecr=3469907518"
"138","4.313301731","10.0.0.7","10.0.0.3","TCP","66","5202  >  43312 [ACK] Seq=1 Ack=14518 Win=70656 Len=0 TSval=3469907519 TSecr=3233678864"
"139","4.313306073","10.0.0.3","10.0.0.7","TCP","10202","43312  >  5202 [PSH, ACK] Seq=26102 Ack=1 Win=42496 Len=10136 TSval=3233678883 TSecr=3469907519"
"140","4.314513835","10.0.0.7","10.0.0.3","TCP","66","5202  >  43334 [ACK] Seq=1 Ack=7278 Win=56832 Len=0 TSval=3469907520 TSecr=3233678864"
"141","4.314519021","10.0.0.3","10.0.0.7","TCP","10202","43334  >  5202 [PSH, ACK] Seq=15966 Ack=1 Win=42496 Len=10136 TSval=3233678884 TSecr=3469907520"
"142","4.315725062","10.0.0.7","10.0.0.3","TCP","66","5202  >  43334 [ACK] Seq=1 Ack=14518 Win=70656 Len=0 TSval=3469907522 TSecr=3233678864"
"143","4.315731263","10.0.0.3","10.0.0.7","TCP","10202","43334  >  5202 [PSH, ACK] Seq=26102 Ack=1 Win=42496 Len=10136 TSval=3233678886 TSecr=3469907522"
"144","4.316936614","10.0.0.7","10.0.0.3","TCP","66","5202  >  43326 [ACK] Seq=1 Ack=7278 Win=56832 Len=0 TSval=3469907523 TSecr=3233678864"
"145","4.316941654","10.0.0.3","10.0.0.7","TCP","10202","43326  >  5202 [PSH, ACK] Seq=15966 Ack=1 Win=42496 Len=10136 TSval=3233678887 TSecr=3469907523"
"146","4.318146745","10.0.0.7","10.0.0.3","TCP","66","5202  >  43326 [ACK] Seq=1 Ack=14518 Win=70656 Len=0 TSval=3469907524 TSecr=3233678864"
"147","4.318152443","10.0.0.3","10.0.0.7","TCP","10202","43326  >  5202 [PSH, ACK] Seq=26102 Ack=1 Win=42496 Len=10136 TSval=3233678888 TSecr=3469907524"
"148","4.319357610","10.0.0.7","10.0.0.3","TCP","66","5202  >  43276 [ACK] Seq=1 Ack=24654 Win=68096 Len=0 TSval=3469907525 TSecr=3233678865"
"149","4.319361286","10.0.0.3","10.0.0.7","TCP","14546","43276  >  5202 [PSH, ACK] Seq=43478 Ack=1 Win=42496 Len=14480 TSval=3233678889 TSecr=3469907525"
"150","4.321053688","10.0.0.7","10.0.0.3","TCP","66","5202  >  43262 [ACK] Seq=1 Ack=24654 Win=68096 Len=0 TSval=3469907527 TSecr=3233678866"
"151","4.321056919","10.0.0.3","10.0.0.7","TCP","14546","43262  >  5202 [PSH, ACK] Seq=43478 Ack=1 Win=42496 Len=14480 TSval=3233678891 TSecr=3469907527"
"152","4.322748216","10.0.0.7","10.0.0.3","TCP","66","5202  >  43276 [ACK] Seq=1 Ack=36238 Win=93696 Len=0 TSval=3469907529 TSecr=3233678867"
"153","4.322753894","10.0.0.3","10.0.0.7","TCP","21786","43276  >  5202 [PSH, ACK] Seq=57958 Ack=1 Win=42496 Len=21720 TSval=3233678893 TSecr=3469907529"
