"No.","Time","Source","Destination","Protocol","Length","Info"
"70","18.298208384","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=601 Ack=1 Win=65536 Len=40 TSval=1026265891 TSecr=1026264890"
"71","18.298235004","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=641 Win=65536 Len=0 TSval=1026265891 TSecr=1026265891"
"72","19.298582199","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=641 Ack=1 Win=65536 Len=40 TSval=1026266891 TSecr=1026265891"
"73","19.298605474","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=681 Win=65536 Len=0 TSval=1026266891 TSecr=1026266891"
"74","20.298880673","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=681 Ack=1 Win=65536 Len=40 TSval=1026267891 TSecr=1026266891"
"75","20.298919702","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=721 Win=65536 Len=0 TSval=1026267891 TSecr=1026267891"
"76","21.299250745","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=721 Ack=1 Win=65536 Len=40 TSval=1026268892 TSecr=1026267891"
"77","21.299277712","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=761 Win=65536 Len=0 TSval=1026268892 TSecr=1026268892"
"78","22.299681920","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=761 Ack=1 Win=65536 Len=40 TSval=1026269892 TSecr=1026268892"
"79","22.299712401","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=801 Win=65536 Len=0 TSval=1026269892 TSecr=1026269892"
"80","23.300142392","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=801 Ack=1 Win=65536 Len=40 TSval=1026270893 TSecr=1026269892"
"81","23.300169390","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=841 Win=65536 Len=0 TSval=1026270893 TSecr=1026270893"
"82","24.300484601","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=841 Ack=1 Win=65536 Len=40 TSval=1026271893 TSecr=1026270893"
"83","24.300507916","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=881 Win=65536 Len=0 TSval=1026271893 TSecr=1026271893"
"84","25.300714455","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=881 Ack=1 Win=65536 Len=40 TSval=1026272893 TSecr=1026271893"
"85","25.300740127","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=921 Win=65536 Len=0 TSval=1026272893 TSecr=1026272893"
"86","26.301106642","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=921 Ack=1 Win=65536 Len=40 TSval=1026273894 TSecr=1026272893"
"87","26.301133278","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=961 Win=65536 Len=0 TSval=1026273894 TSecr=1026273894"
"88","27.301382144","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=961 Ack=1 Win=65536 Len=40 TSval=1026274894 TSecr=1026273894"
"89","27.301417148","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=1001 Win=65536 Len=0 TSval=1026274894 TSecr=1026274894"
"90","28.301878418","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=1001 Ack=1 Win=65536 Len=40 TSval=1026275894 TSecr=1026274894"
"91","28.301907298","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=1041 Win=65536 Len=0 TSval=1026275894 TSecr=1026275894"
"92","29.302258536","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=1041 Ack=1 Win=65536 Len=40 TSval=1026276895 TSecr=1026275894"
"93","29.302280603","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=1081 Win=65536 Len=0 TSval=1026276895 TSecr=1026276895"
"94","30.302655084","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=1081 Ack=1 Win=65536 Len=40 TSval=1026277895 TSecr=1026276895"
"95","30.302693884","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=1121 Win=65536 Len=0 TSval=1026277895 TSecr=1026277895"
"101","31.303032545","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=1121 Ack=1 Win=65536 Len=40 TSval=1026278896 TSecr=1026277895"
"102","31.303052323","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=1161 Win=65536 Len=0 TSval=1026278896 TSecr=1026278896"
"112","32.303508741","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=1161 Ack=1 Win=65536 Len=40 TSval=1026279896 TSecr=1026278896"
"113","32.303544861","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=1201 Win=65536 Len=0 TSval=1026279896 TSecr=1026279896"
"114","33.303820003","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=1201 Ack=1 Win=65536 Len=40 TSval=1026280896 TSecr=1026279896"
"115","33.303849814","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=1241 Win=65536 Len=0 TSval=1026280896 TSecr=1026280896"
"120","34.304191416","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=1241 Ack=1 Win=65536 Len=40 TSval=1026281897 TSecr=1026280896"
"121","34.304217966","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=1281 Win=65536 Len=0 TSval=1026281897 TSecr=1026281897"
"122","35.304580164","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=1281 Ack=1 Win=65536 Len=40 TSval=1026282897 TSecr=1026281897"
"123","35.304614629","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=1321 Win=65536 Len=0 TSval=1026282897 TSecr=1026282897"
"124","36.304917977","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=1321 Ack=1 Win=65536 Len=40 TSval=1026283897 TSecr=1026282897"
"125","36.304963533","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=1361 Win=65536 Len=0 TSval=1026283897 TSecr=1026283897"
"126","37.305185121","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=1361 Ack=1 Win=65536 Len=40 TSval=1026284898 TSecr=1026283897"
"127","37.305205088","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=1401 Win=65536 Len=0 TSval=1026284898 TSecr=1026284898"
"128","38.305474213","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=1401 Ack=1 Win=65536 Len=40 TSval=1026285898 TSecr=1026284898"
"129","38.305501736","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=1441 Win=65536 Len=0 TSval=1026285898 TSecr=1026285898"
"130","39.305747900","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=1441 Ack=1 Win=65536 Len=40 TSval=1026286898 TSecr=1026285898"
"131","39.305772005","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=1481 Win=65536 Len=0 TSval=1026286898 TSecr=1026286898"
"132","40.306243121","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=1481 Ack=1 Win=65536 Len=40 TSval=1026287899 TSecr=1026286898"
"133","40.306276842","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=1521 Win=65536 Len=0 TSval=1026287899 TSecr=1026287899"
"134","41.306796537","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=1521 Ack=1 Win=65536 Len=40 TSval=1026288899 TSecr=1026287899"
"135","41.306834823","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=1561 Win=65536 Len=0 TSval=1026288899 TSecr=1026288899"
"136","42.307257853","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=1561 Ack=1 Win=65536 Len=40 TSval=1026289900 TSecr=1026288899"
"137","42.307282428","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=1601 Win=65536 Len=0 TSval=1026289900 TSecr=1026289900"
"138","43.307768840","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=1601 Ack=1 Win=65536 Len=40 TSval=1026290900 TSecr=1026289900"
"139","43.307804136","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=1641 Win=65536 Len=0 TSval=1026290900 TSecr=1026290900"
"140","44.308206282","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=1641 Ack=1 Win=65536 Len=40 TSval=1026291901 TSecr=1026290900"
"141","44.308229675","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=1681 Win=65536 Len=0 TSval=1026291901 TSecr=1026291901"
"142","45.308590859","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=1681 Ack=1 Win=65536 Len=40 TSval=1026292901 TSecr=1026291901"
"143","45.308624239","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=1721 Win=65536 Len=0 TSval=1026292901 TSecr=1026292901"
"144","46.308964658","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=1721 Ack=1 Win=65536 Len=40 TSval=1026293901 TSecr=1026292901"
"145","46.309004392","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=1761 Win=65536 Len=0 TSval=1026293902 TSecr=1026293901"
"146","47.309531456","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=1761 Ack=1 Win=65536 Len=40 TSval=1026294902 TSecr=1026293902"
"147","47.309562623","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=1801 Win=65536 Len=0 TSval=1026294902 TSecr=1026294902"
"148","48.310165785","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=1801 Ack=1 Win=65536 Len=40 TSval=1026295903 TSecr=1026294902"
"149","48.310213018","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=1841 Win=65536 Len=0 TSval=1026295903 TSecr=1026295903"
"150","49.310499577","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=1841 Ack=1 Win=65536 Len=40 TSval=1026296903 TSecr=1026295903"
"151","49.310520203","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=1881 Win=65536 Len=0 TSval=1026296903 TSecr=1026296903"
"152","50.310766922","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=1881 Ack=1 Win=65536 Len=40 TSval=1026297903 TSecr=1026296903"
"153","50.310792982","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=1921 Win=65536 Len=0 TSval=1026297903 TSecr=1026297903"
"154","51.311295657","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=1921 Ack=1 Win=65536 Len=40 TSval=1026298904 TSecr=1026297903"
"155","51.311329311","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=1961 Win=65536 Len=0 TSval=1026298904 TSecr=1026298904"
"156","52.311893617","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=1961 Ack=1 Win=65536 Len=40 TSval=1026299904 TSecr=1026298904"
"157","52.311944295","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=2001 Win=65536 Len=0 TSval=1026299904 TSecr=1026299904"
"158","53.312534545","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=2001 Ack=1 Win=65536 Len=40 TSval=1026300905 TSecr=1026299904"
"159","53.312577096","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=2041 Win=65536 Len=0 TSval=1026300905 TSecr=1026300905"
"160","54.312883111","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=2041 Ack=1 Win=65536 Len=40 TSval=1026301905 TSecr=1026300905"
"161","54.312908816","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=2081 Win=65536 Len=0 TSval=1026301905 TSecr=1026301905"
"162","55.313264744","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=2081 Ack=1 Win=65536 Len=40 TSval=1026302906 TSecr=1026301905"
"163","55.313292828","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=2121 Win=65536 Len=0 TSval=1026302906 TSecr=1026302906"
"164","56.313673872","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=2121 Ack=1 Win=65536 Len=40 TSval=1026303906 TSecr=1026302906"
"165","56.313719153","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=2161 Win=65536 Len=0 TSval=1026303906 TSecr=1026303906"
"166","57.314147254","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=2161 Ack=1 Win=65536 Len=40 TSval=1026304907 TSecr=1026303906"
"167","57.314187165","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=2201 Win=65536 Len=0 TSval=1026304907 TSecr=1026304907"
"168","58.314700885","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=2201 Ack=1 Win=65536 Len=40 TSval=1026305907 TSecr=1026304907"
"169","58.314745179","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=2241 Win=65536 Len=0 TSval=1026305907 TSecr=1026305907"
"170","59.315024427","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=2241 Ack=1 Win=65536 Len=40 TSval=1026306908 TSecr=1026305907"
"171","59.315050264","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=2281 Win=65536 Len=0 TSval=1026306908 TSecr=1026306908"
"172","60.315503419","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=2281 Ack=1 Win=65536 Len=40 TSval=1026307908 TSecr=1026306908"
"173","60.315545603","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=2321 Win=65536 Len=0 TSval=1026307908 TSecr=1026307908"
"174","61.316180203","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=2321 Ack=1 Win=65536 Len=40 TSval=1026308909 TSecr=1026307908"
"175","61.316225470","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=2361 Win=65536 Len=0 TSval=1026308909 TSecr=1026308909"
"176","62.316790759","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=2361 Ack=1 Win=65536 Len=40 TSval=1026309909 TSecr=1026308909"
"177","62.316836557","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=2401 Win=65536 Len=0 TSval=1026309909 TSecr=1026309909"
"178","63.317358361","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=2401 Ack=1 Win=65536 Len=40 TSval=1026310910 TSecr=1026309909"
"179","63.317404683","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=2441 Win=65536 Len=0 TSval=1026310910 TSecr=1026310910"
"180","64.317709075","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=2441 Ack=1 Win=65536 Len=40 TSval=1026311910 TSecr=1026310910"
"181","64.317733600","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=2481 Win=65536 Len=0 TSval=1026311910 TSecr=1026311910"
"182","65.318192357","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=2481 Ack=1 Win=65536 Len=40 TSval=1026312911 TSecr=1026311910"
"183","65.318235452","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=2521 Win=65536 Len=0 TSval=1026312911 TSecr=1026312911"
"184","66.318748726","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=2521 Ack=1 Win=65536 Len=40 TSval=1026313911 TSecr=1026312911"
"185","66.318790210","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=2561 Win=65536 Len=0 TSval=1026313911 TSecr=1026313911"
"190","67.319203884","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=2561 Ack=1 Win=65536 Len=40 TSval=1026314912 TSecr=1026313911"
"191","67.319227997","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=2601 Win=65536 Len=0 TSval=1026314912 TSecr=1026314912"
"192","68.319623709","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=2601 Ack=1 Win=65536 Len=40 TSval=1026315912 TSecr=1026314912"
"193","68.319650704","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=2641 Win=65536 Len=0 TSval=1026315912 TSecr=1026315912"
"194","69.319915484","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=2641 Ack=1 Win=65536 Len=40 TSval=1026316912 TSecr=1026315912"
"195","69.319937148","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=2681 Win=65536 Len=0 TSval=1026316912 TSecr=1026316912"
"196","70.320467398","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=2681 Ack=1 Win=65536 Len=40 TSval=1026317913 TSecr=1026316912"
"197","70.320516047","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=2721 Win=65536 Len=0 TSval=1026317913 TSecr=1026317913"
"198","71.321178259","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=2721 Ack=1 Win=65536 Len=40 TSval=1026318914 TSecr=1026317913"
"199","71.321223809","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=2761 Win=65536 Len=0 TSval=1026318914 TSecr=1026318914"
"200","72.321717346","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=2761 Ack=1 Win=65536 Len=40 TSval=1026319914 TSecr=1026318914"
"201","72.321750233","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=2801 Win=65536 Len=0 TSval=1026319914 TSecr=1026319914"
"202","73.322273730","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=2801 Ack=1 Win=65536 Len=40 TSval=1026320915 TSecr=1026319914"
"203","73.322319773","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=2841 Win=65536 Len=0 TSval=1026320915 TSecr=1026320915"
"204","74.322629112","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=2841 Ack=1 Win=65536 Len=40 TSval=1026321915 TSecr=1026320915"
"205","74.322653264","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=2881 Win=65536 Len=0 TSval=1026321915 TSecr=1026321915"
"206","75.323135017","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=2881 Ack=1 Win=65536 Len=40 TSval=1026322916 TSecr=1026321915"
"207","75.323173630","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=2921 Win=65536 Len=0 TSval=1026322916 TSecr=1026322916"
"208","76.323685982","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=2921 Ack=1 Win=65536 Len=40 TSval=1026323916 TSecr=1026322916"
"209","76.323718196","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=2961 Win=65536 Len=0 TSval=1026323916 TSecr=1026323916"
"210","77.324217417","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=2961 Ack=1 Win=65536 Len=40 TSval=1026324917 TSecr=1026323916"
"211","77.324263608","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=3001 Win=65536 Len=0 TSval=1026324917 TSecr=1026324917"
"212","78.324810713","127.0.0.1","127.0.0.1","TCP","106","51240  >  5001 [PSH, ACK] Seq=3001 Ack=1 Win=65536 Len=40 TSval=1026325917 TSecr=1026324917"
"213","78.324847214","127.0.0.1","127.0.0.1","TCP","66","5001  >  51240 [ACK] Seq=1 Ack=3041 Win=65536 Len=0 TSval=1026325917 TSecr=1026325917"
